Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Low income,LIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,43.41036,43.88183,44.52141,45.2049,45.78975,46.36885,46.62825,46.96216,47.25052,47.84493,48.13387,48.50648,49.25546,49.79527,50.34502,50.67088,51.36116,51.64633,52.2903,54.1117,53.26303,53.08421,54.23258,53.40461,54.6644,54.75829,56.81752,57.95468,58.38585,59.2793,59.75239,60.58161,
Low income,LIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,54.98174,55.52558,56.30193,56.99428,57.66562,58.13337,57.71357,57.33725,57.31588,57.30135,57.68343,57.82226,58.17324,57.84759,58.10832,58.17298,58.56096,60.44613,61.10134,63.02282,62.12023,62.42641,63.81583,63.26022,64.95939,65.30864,68.01847,69.77708,70.41738,71.46601,72.17959,72.87411,
Lower middle income,LMC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.29633999,,15.69079494,,14.60352993,14.53863478,17.40850067,,15.58864021,15.23900032,16.40920067,14.8677702,15.43661499,,,,,
Lower middle income,LMC,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,49.8533,50.00655,50.51745,51.04162,51.58586,51.48585,52.22207,53.05178,53.50155,54.01775,54.53955,55.05527,55.91705,56.51964,57.16152,57.80083,58.3053,59.2215,59.95408,60.65868,61.33435,62.07624,62.7121,65.84399,66.48792,66.67575,67.18486,68.01937,68.84452,69.55523,69.40597,69.41222,69.83738,70.7936,71.43398,72.71435,72.24664,74.21019,74.65994,75.36975,75.83826,76.35028,
Lower middle income,LMC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,61.45252,61.55805,62.10134,62.59348,63.02847,63.37115,63.65513,64.11843,64.49513,64.92663,65.38658,65.83512,67.03021,67.49217,68.40486,69.27228,70.00286,71.19581,72.05531,72.97616,73.78002,74.63382,75.36533,77.57955,78.53645,78.69819,79.4355,80.16909,80.99621,81.72955,82.21022,82.58007,82.65828,84.28148,84.74441,85.05224,84.65561,86.79417,87.34694,88.06457,88.63442,89.14103,
Middle East & North Africa,MEA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01417923,,,14.95361042,,13.23071527,,14.16906023,,,,,,,,,
Middle East & North Africa,MEA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97993994,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97993994,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.20676041,15.74110985,15.39259958,15.9108696,14.36928463,14.27851963,15.63601017,14.48145008,14.53442001,15.14691019,16.03502083,14.71413994,15.30759525,,,,,
Middle income,MIC,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,60.75082,60.84687,61.12707,61.80363,62.47303,62.86953,63.63161,64.25453,65.08598,65.8149,66.47241,67.10414,67.86813,69.99545,70.56459,70.85745,71.65709,72.29241,72.83977,73.35784,73.8757,74.41614,77.05308,78.65047,79.06715,79.31068,79.64893,80.11368,80.77113,81.30263,81.37667,81.43143,82.0694,82.61116,82.98731,83.58961,83.48173,84.45964,84.648,85.05551,85.35088,85.64068,
Middle income,MIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,74.27923,74.31284,74.55996,75.2376,75.89926,76.508,77.06015,77.72594,78.21062,78.80343,79.31728,79.79602,80.58535,81.35517,81.79809,82.25521,82.54024,83.01004,83.31312,83.64404,83.94414,84.32036,85.37972,86.42401,86.86949,87.29756,87.3778,87.86907,88.48467,89.28738,89.60127,89.82175,89.95332,90.84678,90.88876,90.99009,90.70929,91.80463,91.99458,92.31065,92.53836,92.75883,
North America,NAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,15.57890034,15.53180981,14.77497005,14.09080029,13.2368803,12.68319988,13.45582962,13.53853989,13.56976986,13.19062042,14.26379967,13.11614037,14.62347984,12.93443012,12.86363029,,,12.63957977,12.74188042,12.98260021,12.21224022,14.33705521,16.57224083,15.66388035,13.64499998,15.1583004,13.43464518,12.99303007,12.68572998,12.69554996,12.57627487,13.38630009,13.28635979,14.54819965,,,
North America,NAC,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.88668966,11.88866043,11.90163994,11.75599003,,11.76428461,11.79452038,12.10435963,12.15312529,12.29018497,12.75296021,12.77896023,12.25104046,12.69519997,12.5452199,12.53193998,12.48363972,11.98540497,12.14541006,12.56027508,12.43797493,12.32345009,,,
OECD members,OED,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.76762962,17.70648956,17.35727978,16.29029989,18.11954021,16.02268553,15.83936024,16.17962074,12.74995041,16.3231349,15.18214512,14.19520998,13.41265011,12.1596899,12.59300041,13.5027051,,,
Other small states,OSS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.52330971,11.41804028,11.65087032,11.5632,,10.81140995,11.76006031,11.70563984,12.21224022,12.14789963,12.30287027,12.77896023,12.4668498,12.72723007,12.14995003,12.53193998,12.39390993,12.05275488,12.07168007,12.79728985,12.18008995,12.32345009,,,
Post-demographic dividend,PST,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.51319981,,,,14.9615097,16.28030014,,,15.67825985,,16.58810043,15.03858995,15.53579998,16.17832947,,,,
Pre-demographic dividend,PRE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75536442,16.79660034,17.35727978,16.29029989,15.54934978,15.83298016,15.83051014,16.17962074,13.31386042,17.59074974,15.52863979,14.57314968,13.62941027,12.30603027,12.87005043,14.26226044,,,
Small states,SST,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90414047,,17.64340973,18.30504513,,,16.68162918,13.75265503,13.77750969,16.31281519,18.15340042,17.81619072,11.86443043,11.86466026,14.86247492,12.55165529,13.95688963,12.88329506,12.84813976,,
South Asia,SAS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90414047,,17.64340973,18.30504513,,,16.68162918,13.75265503,13.77750969,16.31281519,18.15340042,17.81619072,11.86443043,11.86466026,14.86247492,12.55165529,13.95688963,12.88329506,12.84813976,,
South Asia (IDA & IBRD),TSA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,15.74110985,16.42010975,,17.1487999,18.03303909,18.07816982,,17.08222485,18.24093914,17.31328487,15.11833,16.42831993,16.62344933,,,,
Sub-Saharan Africa,SSF,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,15.74110985,16.42010975,,17.1487999,18.03303909,18.07816982,,17.08222485,18.24093914,17.31328487,15.11833,16.42831993,16.62344933,,,,
Sub-Saharan Africa (excluding high income),SSA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,15.74110985,16.42010975,,17.1487999,18.03303909,18.07816982,,17.08222485,18.24093914,17.31328487,15.11833,16.42831993,16.62344933,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.51177979,16.3576107,14.66877031,15.097785,13.94995499,,13.7688303,13.21811962,14.30811977,14.72313976,14.57314968,14.03116035,15.14791012,15.22387981,,,,
Upper middle income,UMC,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,69.63019,69.72891,70.53599,71.31293,72.11711,72.88296,73.33067,74.46838,75.36912,76.13986,76.87008,77.56833,80.9611,81.51163,81.5411,82.66897,83.14784,83.61683,84.06761,84.55708,84.99422,89.46058,89.84554,90.16596,90.54035,90.78726,90.96641,91.50942,91.91894,92.24621,92.41738,93.3268,93.56802,93.78637,93.84457,94.1701,94.30538,94.34268,94.55732,94.78283,94.95296,
Upper middle income,UMC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,84.9769,85.10992,86.07781,87.03127,87.91231,88.66088,89.42951,89.91829,90.57498,91.09845,91.59467,92.06679,93.17105,93.34436,93.63994,93.79841,93.91295,94.02766,94.14162,94.29567,94.49694,96.25724,96.33879,96.44298,97.32565,96.68433,96.85958,97.15615,97.97451,98.07091,98.12678,98.34539,98.45161,98.09634,98.09333,98.14915,98.18602,98.16554,98.19239,98.16187,98.15709,
World,WLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.60113001,13.38860989,14.28713512,14.58585024,14.65830994,13.67675972,13.86226511,13.97926521,13.77239513,14.26844978,14.31215954,14.32759953,13.6826601,14.45443487,14.13280964,,,,
World,WLD,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,68.89088,69.01872,69.42679,69.82894,70.04151,70.52107,70.90224,71.43196,71.89769,72.31477,72.71471,73.22343,74.75798,75.13745,75.44227,75.98572,76.40811,76.76463,77.1191,77.47595,77.85684,79.81575,81.00499,81.31425,81.48032,81.74314,82.07512,82.56752,83.03863,83.00066,82.99782,83.5107,83.83223,84.14787,84.5641,84.59739,85.36389,85.49051,85.80934,86.01721,86.24776,
World,WLD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,77.63501,77.62335,77.78921,78.28828,78.76906,79.19476,79.57776,80.03925,80.3565,80.7612,81.11212,81.43511,82.01648,82.59226,82.91188,83.23121,83.36721,83.64384,83.8158,84.00907,84.21517,84.47197,85.2827,86.03878,86.35695,86.6468,86.70152,87.19825,87.69611,88.45328,88.58608,88.74219,88.9169,89.52514,89.64604,89.68897,89.653,90.60934,90.74271,91.01559,91.18701,91.35885,
Afghanistan,AFG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0675602,16.04842949,10.35680008,14.10280037,14.46592999,12.50899982,,
Afghanistan,AFG,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8547E+11,1.73035E+11,1.91105E+11,2.27304E+11,2.16663E+11,2.44947E+11,2.45937E+11,3.28407E+11,3.69315E+11,3.88493E+11,4.49829E+11,4.58118E+11,4.73539E+11,4.80162E+11,4.97064E+11,
Afghanistan,AFG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,18.15768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.74112,,,,,,
Afghanistan,AFG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,30.06635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.99005,,,,,,
Albania,ALB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.15338993,9.624070168,9.682459831,10.13702965,10.58193016,9.886919975,10.57359982,10.70316029,11.35797024,10.93295002,11.17718983,,,,,,12.12390995,,,,
Albania,ALB,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46403E+11,3.08169E+11,3.35851E+11,3.81601E+11,4.07198E+11,4.45763E+11,4.57816E+11,4.79891E+11,5.06884E+11,5.2548E+11,5.51448E+11,5.85725E+11,5.88786E+11,6.0445E+11,6.05747E+11,6.10477E+11,6.21666E+11,6.25159E+11,6.36417E+11,6.47432E+11,6.54861E+11,
Albania,ALB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.71298,,,,,,,95.93864,,,96.8453,97.24697,,,,,
Albania,ALB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.43515,,,,,,,98.83121,,,98.79119,99.2314,,,,,
Algeria,DZA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42940998,,,,,,,,,
Algeria,DZA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,7.30497E+11,6.24451E+11,5.47003E+11,7.27744E+11,7.82701E+11,8.18953E+11,7.86517E+11,8.53647E+11,9.19204E+11,9.89422E+11,1.07145E+12,9.91963E+11,1.25767E+12,1.38696E+12,1.91753E+12,1.84731E+12,2.02526E+12,2.11473E+12,2.20115E+12,2.58198E+12,2.9058E+12,3.1566E+12,3.1567E+12,3.35576E+12,3.29684E+12,3.37246E+12,2.73402E+12,2.67672E+12,2.59429E+12,2.72481E+12,2.91272E+12,2.9495E+12,2.88215E+12,2.69942E+12,2.68228E+12,2.78458E+12,2.97801E+12,3.11902E+12,3.00513E+12,3.2382E+12,3.99807E+12,3.98959E+12,4.16843E+12,4.68172E+12,4.99401E+12,5.84465E+12,6.2608E+12,6.27494E+12,6.46387E+12,5.67465E+12,6.42594E+12,6.73278E+12,7.17556E+12,7.16152E+12,7.20106E+12,6.6854E+12,6.64563E+12,
Algeria,DZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63088,,,,,,,,,,,,,,,69.8735,,,,72.64868,,75.13605,,,,,,,,,
Algeria,DZA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.32727,,,,,,,,,,,,,,,90.13721,,,,91.77964,,93.76733,,,,,,,,,
